meteorite_id,class_id,location_id,meteorite_name,mass,fall_type,fall_year
18237,18237,18237,Pecora Escarpment 02055,27.14,Found,2002
18238,18238,18238,Pecora Escarpment 02056,40.79,Found,2002
18239,18239,18239,Pecora Escarpment 02057,2.28,Found,2002
18240,18240,18240,Pecora Escarpment 02058,6.64,Found,2002
18241,18241,18241,Pecora Escarpment 02059,19.41,Found,2002
18242,18242,18242,Pecora Escarpment 02060,25.9,Found,2002
18243,18243,18243,Pecora Escarpment 02061,5.5,Found,2002
18244,18244,18244,Pecora Escarpment 02062,2.1,Found,2002
18245,18245,18245,Pecora Escarpment 02063,5.6,Found,2002
18246,18246,18246,Pecora Escarpment 02064,5.5,Found,2002
18249,18249,18249,Pecora Escarpment 02067,4751.3,Found,2002
18250,18250,18250,Pecora Escarpment 02068,640.1,Found,2002
18251,18251,18251,Pecora Escarpment 02069,244.2,Found,2002
18252,18252,18252,Pecora Escarpment 02070,518.0,Found,2002
18253,18253,18253,Pecora Escarpment 02071,1175.0,Found,2002
18254,18254,18254,Pecora Escarpment 02072,1021.9,Found,2002
18255,18255,18255,Pecora Escarpment 02073,259.6,Found,2002
18256,18256,18256,Pecora Escarpment 02074,147.03,Found,2002
18257,18257,18257,Pecora Escarpment 02075,224.76,Found,2002
18258,18258,18258,Pecora Escarpment 02076,96.65,Found,2002
18259,18259,18259,Pecora Escarpment 02077,113.92,Found,2002
18260,18260,18260,Pecora Escarpment 02078,25.61,Found,2002
18261,18261,18261,Pecora Escarpment 02079,2.99,Found,2002
18262,18262,18262,Pecora Escarpment 02080,11.5,Found,2002
18263,18263,18263,Pecora Escarpment 82500,90.9,Found,1982
18264,18264,18264,Pecora Escarpment 82501,54.4,Found,1982
18265,18265,18265,Pecora Escarpment 82502,890.4,Found,1982
18266,18266,18266,Pecora Escarpment 82503,8308.0,Found,1982
18267,18267,18267,Pecora Escarpment 82504,3093.6,Found,1982
18268,18268,18268,Pecora Escarpment 82505,3085.5,Found,1982
18269,18269,18269,Pecora Escarpment 82506,5316.0,Found,1982
18270,18270,18270,Pecora Escarpment 82507,479.8,Found,1982
18271,18271,18271,Pecora Escarpment 82508,389.3,Found,1982
18272,18272,18272,Pecora Escarpment 82509,285.6,Found,1982
18273,18273,18273,Pecora Escarpment 82510,254.2,Found,1982
18274,18274,18274,Pecora Escarpment 82511,149.0,Found,1982
18275,18275,18275,Pecora Escarpment 82512,55.2,Found,1982
18276,18276,18276,Pecora Escarpment 82513,239.1,Found,1982
18277,18277,18277,Pecora Escarpment 82514,129.8,Found,1982
18278,18278,18278,Pecora Escarpment 82515,6.9,Found,1982
18279,18279,18279,Pecora Escarpment 82516,16.0,Found,1982
18280,18280,18280,Pecora Escarpment 82517,41.3,Found,1982
18281,18281,18281,Pecora Escarpment 82518,21.9,Found,1982
18282,18282,18282,Pecora Escarpment 82519,125.0,Found,1982
18283,18283,18283,Pecora Escarpment 82520,22.7,Found,1982
18284,18284,18284,Pecora Escarpment 82521,1.4,Found,1982
18285,18285,18285,Pecora Escarpment 82522,45.5,Found,1982
18286,18286,18286,Pecora Escarpment 82523,11.5,Found,1982
18287,18287,18287,Pecora Escarpment 82524,113.8,Found,1982
18288,18288,18288,Pecora Escarpment 82525,40.2,Found,1982
18289,18289,18289,Pecora Escarpment 82526,24.9,Found,1982
18290,18290,18290,Pecora Escarpment 82527,3.4,Found,1982
18291,18291,18291,Pecora Escarpment 82528,51.4,Found,1982
18292,18292,18292,Pecora Escarpment 91001,622.6,Found,1991
18293,18293,18293,Pecora Escarpment 91002,210.2,Found,1991
18294,18294,18294,Pecora Escarpment 91003,117.2,Found,1991
18295,18295,18295,Pecora Escarpment 91004,25.7,Found,1991
18296,18296,18296,Pecora Escarpment 91005,3.8,Found,1991
18297,18297,18297,Pecora Escarpment 91006,104.4,Found,1991
18298,18298,18298,Pecora Escarpment 91007,223.6,Found,1991
18299,18299,18299,Pecora Escarpment 91008,51.7,Found,1991
18300,18300,18300,Pecora Escarpment 91009,18000.0,Found,1991
18301,18301,18301,Pecora Escarpment 91010,3900.6,Found,1991
18302,18302,18302,Pecora Escarpment 91011,7272.6,Found,1991
18303,18303,18303,Pecora Escarpment 91012,6091.8,Found,1991
18304,18304,18304,Pecora Escarpment 91013,3413.1,Found,1991
18305,18305,18305,Pecora Escarpment 91014,5768.0,Found,1991
18306,18306,18306,Pecora Escarpment 91015,3965.9,Found,1991
18307,18307,18307,Pecora Escarpment 91016,3366.7,Found,1991
18308,18308,18308,Pecora Escarpment 91017,1420.5,Found,1991
18309,18309,18309,Pecora Escarpment 91018,909.5,Found,1991
18310,18310,18310,Pecora Escarpment 91019,1172.5,Found,1991
18311,18311,18311,Pecora Escarpment 91020,1748.6,Found,1991
18312,18312,18312,Pecora Escarpment 91021,522.1,Found,1991
18313,18313,18313,Pecora Escarpment 91022,718.2,Found,1991
18314,18314,18314,Pecora Escarpment 91023,1402.3,Found,1991
18315,18315,18315,Pecora Escarpment 91024,616.9,Found,1991
18316,18316,18316,Pecora Escarpment 91025,711.0,Found,1991
18317,18317,18317,Pecora Escarpment 91026,702.0,Found,1991
18318,18318,18318,Pecora Escarpment 91027,521.2,Found,1991
18319,18319,18319,Pecora Escarpment 91028,594.2,Found,1991
18320,18320,18320,Pecora Escarpment 91029,365.7,Found,1991
18321,18321,18321,Pecora Escarpment 91030,334.5,Found,1991
18322,18322,18322,Pecora Escarpment 91031,418.6,Found,1991
18323,18323,18323,Pecora Escarpment 91032,426.6,Found,1991
18324,18324,18324,Pecora Escarpment 91033,419.2,Found,1991
18325,18325,18325,Pecora Escarpment 91034,341.0,Found,1991
18326,18326,18326,Pecora Escarpment 91035,222.2,Found,1991
18327,18327,18327,Pecora Escarpment 91036,280.4,Found,1991
18328,18328,18328,Pecora Escarpment 91037,243.3,Found,1991
18329,18329,18329,Pecora Escarpment 91038,521.3,Found,1991
18330,18330,18330,Pecora Escarpment 91039,492.7,Found,1991
18331,18331,18331,Pecora Escarpment 91040,528.9,Found,1991
18332,18332,18332,Pecora Escarpment 91041,502.6,Found,1991
18333,18333,18333,Pecora Escarpment 91042,271.0,Found,1991
18334,18334,18334,Pecora Escarpment 91043,367.8,Found,1991
18335,18335,18335,Pecora Escarpment 91044,375.0,Found,1991
18336,18336,18336,Pecora Escarpment 91045,249.0,Found,1991
18337,18337,18337,Pecora Escarpment 91046,298.7,Found,1991
18338,18338,18338,Pecora Escarpment 91047,442.2,Found,1991
18339,18339,18339,Pecora Escarpment 91048,352.6,Found,1991
18340,18340,18340,Pecora Escarpment 91049,140.8,Found,1991
18341,18341,18341,Pecora Escarpment 91050,186.3,Found,1991
18342,18342,18342,Pecora Escarpment 91051,365.7,Found,1991
18343,18343,18343,Pecora Escarpment 91052,290.9,Found,1991
18344,18344,18344,Pecora Escarpment 91053,238.1,Found,1991
18345,18345,18345,Pecora Escarpment 91054,437.9,Found,1991
18346,18346,18346,Pecora Escarpment 91055,209.2,Found,1991
18347,18347,18347,Pecora Escarpment 91056,314.6,Found,1991
18348,18348,18348,Pecora Escarpment 91057,386.6,Found,1991
18349,18349,18349,Pecora Escarpment 91058,330.4,Found,1991
18350,18350,18350,Pecora Escarpment 91059,258.7,Found,1991
18351,18351,18351,Pecora Escarpment 91060,352.4,Found,1991
18352,18352,18352,Pecora Escarpment 91061,207.4,Found,1991
18353,18353,18353,Pecora Escarpment 91062,332.0,Found,1991
18354,18354,18354,Pecora Escarpment 91063,182.8,Found,1991
18355,18355,18355,Pecora Escarpment 91064,317.0,Found,1991
18356,18356,18356,Pecora Escarpment 91065,267.3,Found,1991
18357,18357,18357,Pecora Escarpment 91066,180.0,Found,1991
18358,18358,18358,Pecora Escarpment 91067,276.5,Found,1991
18359,18359,18359,Pecora Escarpment 91068,179.0,Found,1991
18360,18360,18360,Pecora Escarpment 91069,260.4,Found,1991
18361,18361,18361,Pecora Escarpment 91070,186.7,Found,1991
18362,18362,18362,Pecora Escarpment 91071,376.0,Found,1991
18363,18363,18363,Pecora Escarpment 91072,238.8,Found,1991
18364,18364,18364,Pecora Escarpment 91073,231.6,Found,1991
18365,18365,18365,Pecora Escarpment 91074,176.9,Found,1991
18366,18366,18366,Pecora Escarpment 91075,331.7,Found,1991
18367,18367,18367,Pecora Escarpment 91076,276.8,Found,1991
18368,18368,18368,Pecora Escarpment 91077,18.3,Found,1991
18369,18369,18369,Pecora Escarpment 91078,20.9,Found,1991
18370,18370,18370,Pecora Escarpment 91079,3.7,Found,1991
18371,18371,18371,Pecora Escarpment 91080,37.1,Found,1991
18372,18372,18372,Pecora Escarpment 91081,37.8,Found,1991
18373,18373,18373,Pecora Escarpment 91082,37.9,Found,1991
18374,18374,18374,Pecora Escarpment 91083,26.9,Found,1991
18375,18375,18375,Pecora Escarpment 91084,34.4,Found,1991
18376,18376,18376,Pecora Escarpment 91085,79.6,Found,1991
18377,18377,18377,Pecora Escarpment 91086,61.3,Found,1991
18378,18378,18378,Pecora Escarpment 91087,68.8,Found,1991
18379,18379,18379,Pecora Escarpment 91088,25.0,Found,1991
18380,18380,18380,Pecora Escarpment 91089,6.5,Found,1991
18381,18381,18381,Pecora Escarpment 91090,4.6,Found,1991
18382,18382,18382,Pecora Escarpment 91091,26.4,Found,1991
18383,18383,18383,Pecora Escarpment 91092,23.7,Found,1991
18384,18384,18384,Pecora Escarpment 91093,16.1,Found,1991
18385,18385,18385,Pecora Escarpment 91094,18.8,Found,1991
18386,18386,18386,Pecora Escarpment 91095,48.3,Found,1991
18387,18387,18387,Pecora Escarpment 91096,33.0,Found,1991
18388,18388,18388,Pecora Escarpment 91097,18.7,Found,1991
18389,18389,18389,Pecora Escarpment 91098,41.4,Found,1991
18390,18390,18390,Pecora Escarpment 91099,11.4,Found,1991
18391,18391,18391,Pecora Escarpment 91100,14.7,Found,1991
18392,18392,18392,Pecora Escarpment 91101,74.5,Found,1991
18393,18393,18393,Pecora Escarpment 91102,46.4,Found,1991
18394,18394,18394,Pecora Escarpment 91103,17.4,Found,1991
18395,18395,18395,Pecora Escarpment 91104,120.3,Found,1991
18396,18396,18396,Pecora Escarpment 91105,62.2,Found,1991
18397,18397,18397,Pecora Escarpment 91106,201.1,Found,1991
18398,18398,18398,Pecora Escarpment 91107,164.6,Found,1991
18399,18399,18399,Pecora Escarpment 91108,44.7,Found,1991
18400,18400,18400,Pecora Escarpment 91109,80.2,Found,1991
18401,18401,18401,Pecora Escarpment 91110,25.1,Found,1991
18402,18402,18402,Pecora Escarpment 91111,10.7,Found,1991
18403,18403,18403,Pecora Escarpment 91112,30.7,Found,1991
18404,18404,18404,Pecora Escarpment 91113,22.2,Found,1991
18405,18405,18405,Pecora Escarpment 91114,18.0,Found,1991
18406,18406,18406,Pecora Escarpment 91115,5.8,Found,1991
18407,18407,18407,Pecora Escarpment 91116,131.5,Found,1991
18408,18408,18408,Pecora Escarpment 91117,72.2,Found,1991
18409,18409,18409,Pecora Escarpment 91118,15.8,Found,1991
18410,18410,18410,Pecora Escarpment 91119,0.3,Found,1991
18411,18411,18411,Pecora Escarpment 91120,3.9,Found,1991
18412,18412,18412,Pecora Escarpment 91121,14.5,Found,1991
18413,18413,18413,Pecora Escarpment 91122,1.9,Found,1991
18414,18414,18414,Pecora Escarpment 91123,20.9,Found,1991
18415,18415,18415,Pecora Escarpment 91124,32.3,Found,1991
18416,18416,18416,Pecora Escarpment 91125,3.3,Found,1991
18417,18417,18417,Pecora Escarpment 91126,30.8,Found,1991
18418,18418,18418,Pecora Escarpment 91127,0.3,Found,1991
18419,18419,18419,Pecora Escarpment 91128,20.8,Found,1991
18420,18420,18420,Pecora Escarpment 91129,4.3,Found,1991
18421,18421,18421,Pecora Escarpment 91130,2.1,Found,1991
18422,18422,18422,Pecora Escarpment 91131,13.0,Found,1991
18423,18423,18423,Pecora Escarpment 91132,215.0,Found,1991
18424,18424,18424,Pecora Escarpment 91133,43.1,Found,1991
18425,18425,18425,Pecora Escarpment 91134,167.0,Found,1991
18426,18426,18426,Pecora Escarpment 91135,13.6,Found,1991
18427,18427,18427,Pecora Escarpment 91136,9.4,Found,1991
18428,18428,18428,Pecora Escarpment 91137,7.7,Found,1991
18429,18429,18429,Pecora Escarpment 91138,8.4,Found,1991
18430,18430,18430,Pecora Escarpment 91139,2.7,Found,1991
18431,18431,18431,Pecora Escarpment 91140,20.3,Found,1991
18432,18432,18432,Pecora Escarpment 91141,16.1,Found,1991
18433,18433,18433,Pecora Escarpment 91142,4.3,Found,1991
18434,18434,18434,Pecora Escarpment 91143,27.4,Found,1991
18435,18435,18435,Pecora Escarpment 91144,59.6,Found,1991
18436,18436,18436,Pecora Escarpment 91145,31.4,Found,1991
18437,18437,18437,Pecora Escarpment 91146,4.8,Found,1991
18438,18438,18438,Pecora Escarpment 91147,2.8,Found,1991
18439,18439,18439,Pecora Escarpment 91148,27.0,Found,1991
18440,18440,18440,Pecora Escarpment 91149,6.4,Found,1991
18441,18441,18441,Pecora Escarpment 91150,18.9,Found,1991
18442,18442,18442,Pecora Escarpment 91151,4.7,Found,1991
18443,18443,18443,Pecora Escarpment 91152,11.0,Found,1991
18444,18444,18444,Pecora Escarpment 91153,17.8,Found,1991
18445,18445,18445,Pecora Escarpment 91154,33.1,Found,1991
18446,18446,18446,Pecora Escarpment 91155,4.8,Found,1991
18447,18447,18447,Pecora Escarpment 91156,19.7,Found,1991
18448,18448,18448,Pecora Escarpment 91157,259.3,Found,1991
18449,18449,18449,Pecora Escarpment 91158,29.8,Found,1991
18450,18450,18450,Pecora Escarpment 91159,8.4,Found,1991
18451,18451,18451,Pecora Escarpment 91160,6.9,Found,1991
18452,18452,18452,Pecora Escarpment 91161,9.3,Found,1991
18453,18453,18453,Pecora Escarpment 91162,11.0,Found,1991
18454,18454,18454,Pecora Escarpment 91163,7.7,Found,1991
18455,18455,18455,Pecora Escarpment 91164,11.1,Found,1991
18456,18456,18456,Pecora Escarpment 91165,12.4,Found,1991
18457,18457,18457,Pecora Escarpment 91166,28.2,Found,1991
18458,18458,18458,Pecora Escarpment 91167,37.9,Found,1991
18459,18459,18459,Pecora Escarpment 91168,26.5,Found,1991
18460,18460,18460,Pecora Escarpment 91169,267.1,Found,1991
18461,18461,18461,Pecora Escarpment 91170,4.9,Found,1991
18462,18462,18462,Pecora Escarpment 91171,3.9,Found,1991
18463,18463,18463,Pecora Escarpment 91172,9.9,Found,1991
18464,18464,18464,Pecora Escarpment 91173,33.4,Found,1991
18465,18465,18465,Pecora Escarpment 91174,9.7,Found,1991
18466,18466,18466,Pecora Escarpment 91175,10.5,Found,1991
18467,18467,18467,Pecora Escarpment 91176,31.6,Found,1991
18468,18468,18468,Pecora Escarpment 91177,188.1,Found,1991
18469,18469,18469,Pecora Escarpment 91178,54.0,Found,1991
18470,18470,18470,Pecora Escarpment 91179,41.1,Found,1991
18471,18471,18471,Pecora Escarpment 91180,18.9,Found,1991
18472,18472,18472,Pecora Escarpment 91181,8.6,Found,1991
18473,18473,18473,Pecora Escarpment 91182,10.4,Found,1991
18474,18474,18474,Pecora Escarpment 91183,102.5,Found,1991
18475,18475,18475,Pecora Escarpment 91184,62.0,Found,1991
18476,18476,18476,Pecora Escarpment 91185,11.5,Found,1991
18477,18477,18477,Pecora Escarpment 91186,43.2,Found,1991
18478,18478,18478,Pecora Escarpment 91187,25.0,Found,1991
18479,18479,18479,Pecora Escarpment 91188,4.9,Found,1991
18480,18480,18480,Pecora Escarpment 91189,53.2,Found,1991
18481,18481,18481,Pecora Escarpment 91190,6.5,Found,1991
18482,18482,18482,Pecora Escarpment 91191,7.6,Found,1991
18483,18483,18483,Pecora Escarpment 91192,53.1,Found,1991
18484,18484,18484,Pecora Escarpment 91193,12.3,Found,1991
18485,18485,18485,Pecora Escarpment 91194,13.2,Found,1991
18486,18486,18486,Pecora Escarpment 91195,5.9,Found,1991
18487,18487,18487,Pecora Escarpment 91196,15.1,Found,1991
18488,18488,18488,Pecora Escarpment 91197,32.1,Found,1991
18489,18489,18489,Pecora Escarpment 91198,38.9,Found,1991
18490,18490,18490,Pecora Escarpment 91199,7.2,Found,1991
18491,18491,18491,Pecora Escarpment 91200,3.6,Found,1991
18492,18492,18492,Pecora Escarpment 91201,4.5,Found,1991
18493,18493,18493,Pecora Escarpment 91202,1.9,Found,1991
18494,18494,18494,Pecora Escarpment 91203,4.2,Found,1991
18495,18495,18495,Pecora Escarpment 91204,23.4,Found,1991
18496,18496,18496,Pecora Escarpment 91205,6.2,Found,1991
18497,18497,18497,Pecora Escarpment 91206,2.3,Found,1991
18498,18498,18498,Pecora Escarpment 91207,10.9,Found,1991
18499,18499,18499,Pecora Escarpment 91208,1.3,Found,1991
18500,18500,18500,Pecora Escarpment 91209,1.7,Found,1991
18501,18501,18501,Pecora Escarpment 91210,5.4,Found,1991
18502,18502,18502,Pecora Escarpment 91211,215.1,Found,1991
18503,18503,18503,Pecora Escarpment 91212,179.9,Found,1991
18504,18504,18504,Pecora Escarpment 91213,161.4,Found,1991
18505,18505,18505,Pecora Escarpment 91214,247.3,Found,1991
18506,18506,18506,Pecora Escarpment 91215,54.0,Found,1991
18507,18507,18507,Pecora Escarpment 91216,130.1,Found,1991
18508,18508,18508,Pecora Escarpment 91217,155.4,Found,1991
18509,18509,18509,Pecora Escarpment 91218,68.0,Found,1991
18510,18510,18510,Pecora Escarpment 91219,272.4,Found,1991
18511,18511,18511,Pecora Escarpment 91220,91.8,Found,1991
18512,18512,18512,Pecora Escarpment 91221,46.0,Found,1991
18513,18513,18513,Pecora Escarpment 91222,6.9,Found,1991
18514,18514,18514,Pecora Escarpment 91223,36.6,Found,1991
18515,18515,18515,Pecora Escarpment 91224,7.0,Found,1991
18516,18516,18516,Pecora Escarpment 91225,1.4,Found,1991
18517,18517,18517,Pecora Escarpment 91226,20.7,Found,1991
18518,18518,18518,Pecora Escarpment 91227,5.9,Found,1991
18519,18519,18519,Pecora Escarpment 91228,5.2,Found,1991
18520,18520,18520,Pecora Escarpment 91229,19.6,Found,1991
18521,18521,18521,Pecora Escarpment 91230,0.5,Found,1991
18522,18522,18522,Pecora Escarpment 91231,60.9,Found,1991
18523,18523,18523,Pecora Escarpment 91232,26.0,Found,1991
18524,18524,18524,Pecora Escarpment 91233,37.6,Found,1991
18525,18525,18525,Pecora Escarpment 91234,20.5,Found,1991
18526,18526,18526,Pecora Escarpment 91235,57.1,Found,1991
18527,18527,18527,Pecora Escarpment 91236,25.3,Found,1991
18528,18528,18528,Pecora Escarpment 91237,11.8,Found,1991
18529,18529,18529,Pecora Escarpment 91238,96.2,Found,1991
18530,18530,18530,Pecora Escarpment 91239,105.9,Found,1991
18531,18531,18531,Pecora Escarpment 91240,83.9,Found,1991
18532,18532,18532,Pecora Escarpment 91241,75.0,Found,1991
18533,18533,18533,Pecora Escarpment 91242,21.9,Found,1991
18534,18534,18534,Pecora Escarpment 91243,2.8,Found,1991
18535,18535,18535,Pecora Escarpment 91244,35.7,Found,1991
18536,18536,18536,Pecora Escarpment 91245,17.8,Found,1991
18537,18537,18537,Pecora Escarpment 91246,6.0,Found,1991
18538,18538,18538,Pecora Escarpment 91247,12.7,Found,1991
18539,18539,18539,Pecora Escarpment 91248,4.7,Found,1991
18540,18540,18540,Pecora Escarpment 91249,16.2,Found,1991
18541,18541,18541,Pecora Escarpment 91250,8.3,Found,1991
18542,18542,18542,Pecora Escarpment 91251,1.0,Found,1991
18543,18543,18543,Pecora Escarpment 91252,68.1,Found,1991
18544,18544,18544,Pecora Escarpment 91253,103.7,Found,1991
18545,18545,18545,Pecora Escarpment 91254,20.8,Found,1991
18546,18546,18546,Pecora Escarpment 91255,83.9,Found,1991
18547,18547,18547,Pecora Escarpment 91256,12.4,Found,1991
18548,18548,18548,Pecora Escarpment 91257,53.8,Found,1991
18549,18549,18549,Pecora Escarpment 91258,10.4,Found,1991
18550,18550,18550,Pecora Escarpment 91259,21.0,Found,1991
18551,18551,18551,Pecora Escarpment 91260,6.2,Found,1991
18552,18552,18552,Pecora Escarpment 91261,40.5,Found,1991
18553,18553,18553,Pecora Escarpment 91262,15.8,Found,1991
18554,18554,18554,Pecora Escarpment 91263,17.3,Found,1991
18555,18555,18555,Pecora Escarpment 91264,46.6,Found,1991
18556,18556,18556,Pecora Escarpment 91265,52.7,Found,1991
18557,18557,18557,Pecora Escarpment 91266,27.8,Found,1991
18558,18558,18558,Pecora Escarpment 91267,112.9,Found,1991
18559,18559,18559,Pecora Escarpment 91268,23.8,Found,1991
18560,18560,18560,Pecora Escarpment 91269,19.2,Found,1991
18561,18561,18561,Pecora Escarpment 91270,31.2,Found,1991
18562,18562,18562,Pecora Escarpment 91271,107.7,Found,1991
18563,18563,18563,Pecora Escarpment 91272,10.1,Found,1991
18564,18564,18564,Pecora Escarpment 91273,2.6,Found,1991
18565,18565,18565,Pecora Escarpment 91274,32.2,Found,1991
18566,18566,18566,Pecora Escarpment 91275,19.5,Found,1991
18567,18567,18567,Pecora Escarpment 91276,56.3,Found,1991
18568,18568,18568,Pecora Escarpment 91277,71.4,Found,1991
18569,18569,18569,Pecora Escarpment 91278,17.3,Found,1991
18570,18570,18570,Pecora Escarpment 91279,11.6,Found,1991
18571,18571,18571,Pecora Escarpment 91280,57.6,Found,1991
18572,18572,18572,Pecora Escarpment 91281,20.1,Found,1991
18573,18573,18573,Pecora Escarpment 91282,71.0,Found,1991
18574,18574,18574,Pecora Escarpment 91283,12.0,Found,1991
18575,18575,18575,Pecora Escarpment 91284,9.5,Found,1991
18576,18576,18576,Pecora Escarpment 91285,6.5,Found,1991
18577,18577,18577,Pecora Escarpment 91286,41.1,Found,1991
18578,18578,18578,Pecora Escarpment 91287,70.2,Found,1991
18579,18579,18579,Pecora Escarpment 91288,12.5,Found,1991
18580,18580,18580,Pecora Escarpment 91289,26.2,Found,1991
18581,18581,18581,Pecora Escarpment 91290,8.2,Found,1991
18582,18582,18582,Pecora Escarpment 91291,9.2,Found,1991
18583,18583,18583,Pecora Escarpment 91292,16.0,Found,1991
18584,18584,18584,Pecora Escarpment 91293,8.1,Found,1991
18585,18585,18585,Pecora Escarpment 91294,23.2,Found,1991
18586,18586,18586,Pecora Escarpment 91295,4.6,Found,1991
18587,18587,18587,Pecora Escarpment 91296,4.7,Found,1991
18588,18588,18588,Pecora Escarpment 91297,18.5,Found,1991
18589,18589,18589,Pecora Escarpment 91298,1.6,Found,1991
18590,18590,18590,Pecora Escarpment 91299,13.3,Found,1991
18591,18591,18591,Pecora Escarpment 91300,4.5,Found,1991
18592,18592,18592,Pecora Escarpment 91301,2.4,Found,1991
18593,18593,18593,Pecora Escarpment 91302,2.3,Found,1991
18594,18594,18594,Pecora Escarpment 91303,0.8,Found,1991
18595,18595,18595,Pecora Escarpment 91304,6.1,Found,1991
18596,18596,18596,Pecora Escarpment 91305,5.2,Found,1991
18597,18597,18597,Pecora Escarpment 91306,31.2,Found,1991
18598,18598,18598,Pecora Escarpment 91307,133.9,Found,1991
18599,18599,18599,Pecora Escarpment 91308,65.9,Found,1991
18600,18600,18600,Pecora Escarpment 91309,63.0,Found,1991
18601,18601,18601,Pecora Escarpment 91310,134.7,Found,1991
18602,18602,18602,Pecora Escarpment 91311,9.8,Found,1991
18603,18603,18603,Pecora Escarpment 91312,21.7,Found,1991
18604,18604,18604,Pecora Escarpment 91313,16.7,Found,1991
18605,18605,18605,Pecora Escarpment 91314,20.7,Found,1991
18606,18606,18606,Pecora Escarpment 91315,9.3,Found,1991
18607,18607,18607,Pecora Escarpment 91316,15.9,Found,1991
18608,18608,18608,Pecora Escarpment 91317,162.8,Found,1991
18609,18609,18609,Pecora Escarpment 91318,111.5,Found,1991
18610,18610,18610,Pecora Escarpment 91319,10.1,Found,1991
18611,18611,18611,Pecora Escarpment 91320,48.4,Found,1991
18612,18612,18612,Pecora Escarpment 91321,23.6,Found,1991
18613,18613,18613,Pecora Escarpment 91322,7.7,Found,1991
18614,18614,18614,Pecora Escarpment 91323,31.8,Found,1991
18615,18615,18615,Pecora Escarpment 91324,26.8,Found,1991
18616,18616,18616,Pecora Escarpment 91325,2.8,Found,1991
18617,18617,18617,Pecora Escarpment 91326,7.8,Found,1991
18618,18618,18618,Pecora Escarpment 91327,5.2,Found,1991
18619,18619,18619,Pecora Escarpment 91328,11.0,Found,1991
18620,18620,18620,Pecora Escarpment 91329,8.5,Found,1991
18621,18621,18621,Pecora Escarpment 91330,13.2,Found,1991
18622,18622,18622,Pecora Escarpment 91331,13.5,Found,1991
18623,18623,18623,Pecora Escarpment 91332,7.1,Found,1991
18624,18624,18624,Pecora Escarpment 91333,8.2,Found,1991
18625,18625,18625,Pecora Escarpment 91334,5.9,Found,1991
18626,18626,18626,Pecora Escarpment 91335,2.0,Found,1991
18627,18627,18627,Pecora Escarpment 91336,4.1,Found,1991
18628,18628,18628,Pecora Escarpment 91337,24.7,Found,1991
18629,18629,18629,Pecora Escarpment 91338,26.5,Found,1991
18630,18630,18630,Pecora Escarpment 91339,26.8,Found,1991
18631,18631,18631,Pecora Escarpment 91340,4.9,Found,1991
18632,18632,18632,Pecora Escarpment 91341,11.4,Found,1991
18633,18633,18633,Pecora Escarpment 91342,13.0,Found,1991
18634,18634,18634,Pecora Escarpment 91343,1.9,Found,1991
18635,18635,18635,Pecora Escarpment 91344,3.4,Found,1991
18636,18636,18636,Pecora Escarpment 91345,7.7,Found,1991
18637,18637,18637,Pecora Escarpment 91346,38.6,Found,1991
18638,18638,18638,Pecora Escarpment 91347,23.1,Found,1991
18639,18639,18639,Pecora Escarpment 91348,6.3,Found,1991
18640,18640,18640,Pecora Escarpment 91349,6.9,Found,1991
18641,18641,18641,Pecora Escarpment 91350,50.2,Found,1991
18642,18642,18642,Pecora Escarpment 91351,3.0,Found,1991
18643,18643,18643,Pecora Escarpment 91352,1.6,Found,1991
18644,18644,18644,Pecora Escarpment 91353,1.2,Found,1991
18645,18645,18645,Pecora Escarpment 91354,3.8,Found,1991
18646,18646,18646,Pecora Escarpment 91355,3.2,Found,1991
18647,18647,18647,Pecora Escarpment 91356,2.0,Found,1991
18648,18648,18648,Pecora Escarpment 91357,0.1,Found,1991
18649,18649,18649,Pecora Escarpment 91358,4.1,Found,1991
18650,18650,18650,Pecora Escarpment 91359,2.3,Found,1991
18651,18651,18651,Pecora Escarpment 91360,8.7,Found,1991
18652,18652,18652,Pecora Escarpment 91361,20.8,Found,1991
18653,18653,18653,Pecora Escarpment 91362,19.3,Found,1991
18654,18654,18654,Pecora Escarpment 91363,25.8,Found,1991
18655,18655,18655,Pecora Escarpment 91364,133.1,Found,1991
18656,18656,18656,Pecora Escarpment 91365,15.0,Found,1991
18657,18657,18657,Pecora Escarpment 91366,153.6,Found,1991
18658,18658,18658,Pecora Escarpment 91367,31.3,Found,1991
18659,18659,18659,Pecora Escarpment 91368,74.6,Found,1991
18660,18660,18660,Pecora Escarpment 91369,22.0,Found,1991
18661,18661,18661,Pecora Escarpment 91370,33.0,Found,1991
18662,18662,18662,Pecora Escarpment 91371,17.0,Found,1991
18663,18663,18663,Pecora Escarpment 91372,136.6,Found,1991
18664,18664,18664,Pecora Escarpment 91373,12.1,Found,1991
18665,18665,18665,Pecora Escarpment 91374,20.5,Found,1991
18666,18666,18666,Pecora Escarpment 91375,18.5,Found,1991
18667,18667,18667,Pecora Escarpment 91376,16.6,Found,1991
18668,18668,18668,Pecora Escarpment 91377,1.6,Found,1991
18669,18669,18669,Pecora Escarpment 91378,54.8,Found,1991
18670,18670,18670,Pecora Escarpment 91379,69.3,Found,1991
18671,18671,18671,Pecora Escarpment 91380,10.4,Found,1991
18672,18672,18672,Pecora Escarpment 91381,11.2,Found,1991
18673,18673,18673,Pecora Escarpment 91382,112.1,Found,1991
